hardness_mgL,conductivity_uScm
30.082700000000003,87.0
15.3152,1100.0
36.9122,121.0
36.9122,123.0
139.0534,300.0
110.92,265.0
83.8124,297.0
7.4779,71.0
146.799,290.0
216.584,442.0
32.9432,93.0
27.625,85.0
30.8711,81.0
123.581,266.0
239.188,961.0
14.4916,748.0
188.372,482.0
34.6256,100.0
220.44,470.0
19.9236,379.0
19.8712,363.0
30.293100000000003,569.0
26.8014,95.0
38.4718,129.0
150.917,435.0
136.066,417.0
132.69299999999998,290.0
73.90299999999999,180.0
102.93860000000001,247.0
176.763,523.0
73.90299999999999,170.0
169.4816,347.0
30.7573,87.0
49.7828,145.0
73.8768,175.0
143.5832,304.0
32.0803,86.0
90.0418,239.0
200.85699999999997,402.0
159.8268,329.0
158.539,355.0
126.5946,350.0
106.25919999999999,259.0
33.8282,95.0
195.732,395.0
32.4266,719.0
35.6768,88.0
186.90820000000002,560.0
30.034399999999998,89.0
156.525,353.0
31.282899999999998,110.0
33.504000000000005,102.0
139.8246,270.0
145.792,281.0
66.3596,172.0
32.6935,93.0
116.55420000000001,272.0
31.2698,92.0
80.518,185.0
36.1631,110.0
31.6554,74.0
146.1064,303.0
15.9022,620.0
146.1064,318.0
250.666,598.0
203.09199999999998,833.0
47.2858,162.0
33.065999999999995,102.0
34.4414,104.0
172.514,370.0
101.6246,274.0
37.3502,107.0
74.9288,342.0
109.344,281.0
151.0742,393.0
79.7468,197.0
141.936,297.0
479.211,911.0
175.142,365.0
121.6006,265.0
76.37379999999999,183.0
36.2376,109.0
37.6482,106.0
15.876000000000001,754.0
121.6268,368.0
127.88239999999999,310.0
66.7714,160.0
117.9468,282.0
97.8136,527.0
338.80600000000004,1000.0
22.4951,116.0
3.233,528.0
218.336,438.0
54.750600000000006,140.0
24.4665,88.0
38.1083,100.0
143.426,290.0
161.0884,505.0
31.331200000000003,84.0
37.9724,110.0
199.236,388.0
34.8532,84.0
130.4842,279.0
5.6424,47.0
88.009,204.0
60.5944,139.0
16.165,76.0
119.6726,297.0
18.1626,80.0
151.793,443.0
129.9414,375.0
98.46119999999999,222.0
123.2478,382.0
119.025,323.0
222.454,435.0
34.0648,106.0
146.5182,315.0
19.8712,838.0
201.733,398.0
15.5166,221.0
24.479599999999998,76.0
41.4944,128.0
48.959199999999996,161.0
98.3302,255.0
100.3892,282.0
85.1526,223.0
32.3562,87.0
49.3186,140.0
20.6596,64.0
160.2124,328.0
118.456,270.0
151.048,317.0
6.8033,48.0
152.40699999999998,571.0
210.976,582.0
102.9648,296.0
35.6768,96.0
23.7305,99.0
18.237099999999998,81.0
138.563,305.0
146.668,324.0
146.0802,325.0
110.22,237.0
38.971199999999996,120.0
102.4482,238.0
234.06300000000002,488.0
30.1834,93.0
38.5856,132.0
245.672,610.0
36.347300000000004,717.0
50.1422,137.0
44.4294,121.0
176.632,378.0
90.4798,212.0
38.9974,112.0
106.67099999999999,274.0
65.536,160.0
44.4032,130.0
41.0826,123.0
36.412800000000004,119.0
91.3034,221.0
89.8846,286.0
205.851,432.0
34.0165,88.0
147.3418,306.0
164.892,341.0
31.8568,84.0
33.679199999999994,102.0
191.745,400.0
27.861600000000003,82.0
30.9808,82.0
30.7704,109.0
104.612,263.0
119.56779999999999,272.0
132.4384,285.0
130.196,270.0
186.75099999999998,515.0
28.0368,85.0
307.663,891.0
48.1094,332.0
126.078,297.0
14.9165,76.0
234.194,706.0
216.71499999999997,435.0
135.7852,318.0
97.8136,260.0
198.36,413.0
32.768,93.0
281.506,994.0
77.1974,188.0
35.3264,104.0
83.015,186.0
203.35399999999998,430.0
26.8014,78.0
82.1128,214.0
43.965199999999996,137.0
124.5094,278.0
33.1798,98.0
139.8246,379.0
294.433,906.0
43.9914,114.0
203.35399999999998,425.0
76.7594,207.0
31.607099999999996,92.0
48.5212,169.0
121.24119999999999,265.0
146.5444,327.0
19.7222,91.0
87.5448,200.0
130.196,285.0
123.45,281.0
135.2948,420.0
44.9468,834.0
203.61599999999999,423.0
32.5052,100.0
142.7858,407.0
55.907399999999996,232.0
117.0446,265.0
24.8038,73.0
106.5924,286.0
171.769,370.0
28.821099999999998,360.0
16.752000000000002,68.0
226.572,485.0
44.8412,126.0
26.324099999999998,803.0
97.735,250.0
88.64920000000001,240.0
170.893,493.0
37.955200000000005,396.0
94.2122,298.0
41.766200000000005,110.0
207.34099999999998,398.0
38.1738,112.0
357.03,960.0
95.0358,220.0
195.863,430.0
110.22,245.0
31.694699999999997,84.0
233.05599999999998,531.0
36.5004,138.0
146.1326,364.0
96.114,281.0
175.142,529.0
24.252000000000002,84.0
116.65899999999999,280.0
33.8544,109.0
37.5606,110.0
142.75959999999998,290.0
159.8006,436.0
145.178,310.0
27.4498,100.0
25.5529,75.0
32.8425,85.0
13.120299999999999,207.0
36.412800000000004,122.0
163.402,570.0
70.1182,172.0
70.53,183.0
63.8364,300.0
17.4266,78.0
148.5772,328.0
27.3622,84.0
78.8446,180.0
35.7382,97.0
4.118,397.0
165.154,322.0
118.8228,271.0
172.64499999999998,350.0
161.036,327.0
28.2513,79.0
87.1592,223.0
31.006999999999998,87.0
109.9654,312.0
112.90039999999999,240.0
176.763,438.0
85.0478,217.0
23.9892,750.0
201.1452,490.0
132.69299999999998,275.0
96.34979999999999,227.0
51.456199999999995,170.0
71.8178,173.0
26.564799999999998,81.0
312.21500000000003,925.0
35.6768,123.0
146.5706,357.0
30.4814,81.0
43.965199999999996,136.0
291.977,564.0
31.9313,86.0
156.0682,441.0
107.0042,301.0
140.6482,311.0
34.827,89.0
154.3948,332.0
26.3503,400.0
38.9974,100.0
29.097,84.0
38.1214,107.0
105.7426,478.0
123.6858,280.0
20.247799999999998,80.0
154.29,472.0
169.272,400.0
47.855599999999995,151.0
53.1034,179.0
224.95099999999996,495.0
34.6256,240.0
37.4165,577.0
572.828,1720.0
34.0296,87.0
13.6811,72.0
48.0308,406.0
108.2658,270.0
28.0499,79.0
45.2268,278.0
31.607099999999996,87.0
68.0592,170.0
43.1416,181.0
15.665600000000001,76.0
5.892099999999999,44.0
16.165,78.0
121.215,274.0
151.048,355.0
28.0548,98.0
32.7811,84.0
37.762,119.0
166.0824,481.0
158.40800000000002,323.0
180.881,382.0
110.8414,243.0
32.33,98.0
33.5916,110.0
32.8425,104.0
74.1576,338.0
31.3705,82.0
29.521900000000002,101.0
258.15700000000004,663.0
31.1077,81.0
172.38299999999998,559.0
123.0456,277.0
20.4713,94.0
45.6124,135.0
93.617,418.0
248.169,520.0
193.36599999999999,420.0
76.7594,193.0
36.5004,97.0
26.0392,91.0
19.5732,68.0
32.6059,89.0
77.1188,234.0
22.718600000000002,103.0
112.38380000000001,240.0
283.348,584.0
98.3826,224.0
177.639,380.0
34.0386,102.0
121.5744,251.0
85.9238,193.0
54.7768,145.0
39.821,121.0
351.16,890.0
118.456,298.0
33.429500000000004,106.0
37.324,129.0
206.72699999999998,633.0
35.8389,101.0
114.9594,277.0
217.45999999999998,432.0
137.38,400.0
161.65,346.0
120.953,282.0
168.39600000000002,507.0
30.218600000000002,115.0
58.0188,140.0
209.969,550.0
29.9206,88.0
37.324,118.0
203.35399999999998,404.0
125.202,256.0
116.14240000000001,265.0
110.4296,250.0
65.5622,174.0
29.0094,104.0
229.2,710.0
48.0308,248.0
36.487300000000005,98.0
33.6661,101.0
88.3946,270.0
46.050399999999996,130.0
87.95660000000001,230.0
31.5064,98.0
23.629800000000003,93.0
34.91459999999999,99.0
33.0308,90.0
36.9122,92.0
93.486,412.0
25.7019,77.0
40.6446,118.0
34.340700000000005,108.0
17.750799999999998,134.0
10.3605,78.0
29.2108,100.0
74.6742,198.0
193.36599999999999,400.0
65.229,194.0
16.165,86.0
30.4814,112.0
167.78199999999998,362.0
260.654,450.0
27.874700000000004,97.0
19.9981,70.0
70.9942,164.0
29.3467,94.0
83.8386,191.0
34.50279999999999,108.0
92.8982,290.0
52.613,146.0
156.042,325.0
39.821,116.0
99.18,225.0
141.06,1640.0
211.721,420.0
13.6811,78.0
108.3182,260.0
60.1302,168.0
31.668499999999998,103.0
157.7678,298.0
44.7888,130.0
89.2182,215.0
37.0612,100.0
18.662,78.0
48.5212,130.0
141.498,280.0
108.7562,315.0
29.8592,81.0
31.1691,90.0
281.506,799.0
59.3328,201.0
64.19579999999999,307.0
58.8686,190.0
80.4656,420.0
83.65520000000001,210.0
18.2502,74.0
58.921,155.0
40.6708,121.0
180.136,380.0
14.2198,411.0
40.990899999999996,109.0
200.726,433.0
37.2364,99.0
86.6426,230.0
176.018,500.0
4.0566,982.0
43.1416,126.0
219.957,430.0
42.7036,119.0
77.1974,178.0
63.477000000000004,165.0
123.1954,314.0
86.3094,250.0
103.474,328.0
88.8064,235.0
40.6446,109.0
29.0225,117.0
34.165499999999994,103.0
239.933,490.0
88.3422,209.0
30.844900000000003,93.0
188.372,401.0
119.9534,272.0
54.750600000000006,151.0
28.1244,87.0
2.3218,214.0
94.2122,219.0
34.4283,117.0
38.1476,116.0
68.8828,165.0
124.9212,276.0
83.4006,190.0
21.067300000000003,148.0
203.35399999999998,453.0
170.148,392.0
133.5952,338.0
76.2952,200.0
51.0182,145.0
37.4861,118.0
87.0282,183.0
37.324,113.0
34.2662,113.0
98.3564,260.0
140.7006,305.0
11.157900000000001,48.0
65.536,212.0
34.2531,100.0
106.2854,252.0
27.3622,87.0
37.324,142.0
67.0522,245.0
21.0452,66.0
16.165,81.0
31.5064,114.0
60.5944,163.0
186.006,370.0
177.639,392.0
219.957,414.0
34.0779,100.0
147.8322,333.0
121.65299999999999,270.0
189.248,375.0
14.9165,68.0
76.4,203.0
208.348,430.0
16.6644,73.0
82.1652,205.0
49.7828,157.0
138.6678,285.0
79.2564,199.0
16.0774,76.0
74.6742,195.0
17.251399999999997,81.0
115.214,233.0
24.4403,79.0
32.33,99.0
28.0368,84.0
47.2858,127.0
121.9862,320.0
139.0534,281.0
111.25319999999999,285.0
127.4182,345.0
16.752000000000002,124.0
457.0,944.0
43.553399999999996,117.0
15.8408,74.0
18.499899999999997,88.0
18.224,80.0
100.977,226.0
35.2388,101.0
69.7064,174.0
26.8759,82.0
62.241600000000005,167.0
38.5856,128.0
39.4092,172.0
100.9058,247.0
270.511,714.0
24.9659,78.0
198.36,410.0
53.182,122.0
58.7376,144.0
59.3328,184.0
32.9915,98.0
111.2008,310.0
24.0547,80.0
34.678,102.0
240.80899999999997,515.0
28.930799999999998,289.0
67.6736,167.0
81.394,197.0
22.718600000000002,75.0
24.628600000000002,69.0
141.06,260.0
107.109,244.0
161.036,391.0
35.0022,108.0
222.454,460.0
30.3455,95.0
35.6637,104.0
86.257,221.0
52.175,132.0
33.2543,102.0
29.9337,110.0
70.7846,256.0
234.06300000000002,460.0
38.4718,114.0
30.5338,87.0
274.76,732.0
32.33,100.0
0.9112,275.0
194.242,425.0
181.012,356.0
35.4885,106.0
138.6154,310.0
25.977800000000002,78.0
23.629800000000003,90.0
29.110100000000003,100.0
19.0738,76.0
18.237099999999998,79.0
39.821,124.0
28.947999999999997,91.0
123.6858,273.0
122.0386,256.0
229.945,465.0
80.1848,183.0
29.7192,118.0
203.35399999999998,542.0
173.52100000000002,404.0
218.336,455.0
30.358599999999996,109.0
23.218,113.0
34.327600000000004,108.0
117.973,304.0
82.1914,180.0
29.758499999999998,89.0
32.3169,106.0
42.2918,123.0
14.9427,52.0
34.5904,106.0
29.0225,108.0
35.0767,100.0
24.939700000000002,86.0
38.1738,119.0
48.959199999999996,159.0
96.7092,245.0
134.4974,270.0
133.30700000000002,316.0
38.2573,136.0
44.376999999999995,135.0
74.955,187.0
15.7532,76.0
133.2882,310.0
30.1965,99.0
169.272,434.0
80.4918,341.0
32.768,181.0
194.856,452.0
23.778800000000004,67.0
28.1989,84.0
102.50059999999999,230.0
34.9277,108.0
49.7304,157.0
46.9526,133.0
148.551,400.0
36.9122,106.0
51.0182,151.0
8.3498,34.0
164.278,379.0
182.502,359.0
92.9768,211.0
78.24940000000001,193.0
34.7394,95.0
224.95099999999996,470.0
90.113,168.0
83.8124,217.0
43.1416,120.0
39.821,130.0
28.8735,82.0
46.462199999999996,120.0
147.98940000000002,326.0
212.466,475.0
80.1062,192.0
34.402100000000004,100.0
28.947999999999997,82.0
217.45999999999998,621.0
101.67699999999999,315.0
31.344300000000004,97.0
67.2094,196.0
261.53,776.0
92.9768,225.0
26.9504,74.0
203.35399999999998,341.0
29.035600000000002,77.0
183.50900000000001,365.0
75.8834,215.0
53.1034,146.0
1.4106,258.0
13.8432,62.0
48.1094,148.0
31.208399999999997,94.0
36.001000000000005,99.0
95.8856,207.0
32.181,116.0
232.442,500.0
120.953,418.0
30.6083,82.0
11.784199999999998,43.0
34.6518,107.0
39.4092,127.0
34.5773,116.0
103.45519999999999,230.0
18.1495,78.0
196.73899999999998,375.0
36.0886,130.0
116.2996,245.0
80.08,197.0
208.348,460.0
219.957,420.0
153.1406,446.0
92.51259999999999,262.0
150.27679999999998,289.0
156.042,342.0
39.4092,115.0
38.1738,130.0
41.0564,138.0
161.036,330.0
212.466,643.0
39.4092,114.0
35.089800000000004,108.0
217.41899999999998,402.0
41.468199999999996,132.0
162.3238,327.0
25.5881,99.0
28.5362,87.0
39.382999999999996,112.0
87.571,225.0
28.2603,69.0
175.142,360.0
184.254,380.0
42.7298,133.0
12.1084,42.0
58.921,204.0
191.745,412.0
17.4266,61.0
85.4072,233.0
29.4343,85.0
91.3034,200.0
51.044399999999996,393.0
95.5786,207.0
17.488,77.0
128.2418,290.0
124.5356,261.0
26.9635,95.0
25.8902,85.0
129.9152,290.0
47.6976,144.0
35.3395,114.0
90.4798,240.0
57.247600000000006,151.0
146.054,270.0
104.9976,232.0
87.571,235.0
64.7124,172.0
34.1786,111.0
258.15700000000004,485.0
122.7574,328.0
593.86,5580.0
28.1989,101.0
118.6918,285.0
85.4596,229.0
32.6673,82.0
112.90039999999999,295.0
64.3006,188.0
36.9122,107.0
45.6124,130.0
58.5092,154.0
237.43599999999998,510.0
29.609499999999997,105.0
175.142,359.0
34.6649,98.0
97.1472,244.0
34.8139,103.0
35.2519,122.0
146.5182,313.0
33.7406,99.0
220.83299999999997,420.0
72.6152,185.0
126.209,253.0
205.851,500.0
78.4066,260.0
18.662,79.0
20.0726,81.0
88.3946,213.0
110.4034,290.0
208.348,470.0
27.861600000000003,77.0
107.5208,243.0
9.112,46.0
52.2798,140.0
118.71799999999999,305.0
79.2564,207.0
58.5616,143.0
78.8184,230.0
26.126800000000003,86.0
154.8066,430.0
86.2832,246.0
273.884,700.0
125.7186,471.0
79.2564,194.0
25.9647,77.0
45.2268,250.0
53.8222,113.0
28.1989,98.0
21.159,68.0
208.348,425.0
119.07000000000001,4320.0
41.9062,109.0
37.324,111.0
208.348,417.0
36.9122,119.0
95.238,186.0
127.5754,268.0
128.268,340.0
152.74759999999998,305.0
31.344300000000004,98.0
171.024,527.0
56.3454,156.0
226.048,470.0
102.4744,295.0
208.348,444.0
102.08879999999999,251.0
97.94460000000001,222.0
33.004599999999996,97.0
115.7306,295.0
158.539,381.0
72.6414,166.0
51.867999999999995,157.0
16.165,87.0
172.64499999999998,369.0
41.4944,224.0
186.75099999999998,526.0
23.3932,70.0
15.3414,76.0
14.5047,84.0
106.2068,294.0
37.3502,166.0
229.945,617.0
88.3684,221.0
16.165,84.0
87.9042,215.0
31.594,114.0
104.174,241.0
51.456199999999995,310.0
42.4277,123.0
160.2124,333.0
34.327600000000004,102.0
17.3259,78.0
232.442,390.0
156.656,472.0
139.877,292.0
78.4066,230.0
139.877,259.0
35.9003,146.0
115.4236,275.0
39.4092,112.0
29.3598,90.0
86.7474,193.0
14.342600000000001,77.0
105.357,280.0
36.885999999999996,123.0
33.1667,108.0
30.2579,98.0
61.3656,150.0
19.2228,84.0
99.049,225.0
37.8979,120.0
222.323,469.0
41.879999999999995,126.0
32.5535,141.0
33.1053,117.0
40.6446,146.0
29.2853,81.0
228.324,430.0
53.4366,126.0
303.234,879.0
16.6644,88.0
12.8444,77.0
31.204300000000003,75.0
37.2364,116.0
23.428399999999996,142.0
32.6542,104.0
40.2328,118.0
75.1122,180.0
65.1242,210.0
38.9974,146.0
32.4921,100.0
43.553399999999996,138.0
19.845,76.0
77.1974,201.0
44.1232,129.0
69.2684,180.0
124.5356,320.0
59.744600000000005,160.0
120.339,264.0
90.989,407.0
39.282300000000006,150.0
40.2328,144.0
204.23,400.0
87.747,338.0
54.3388,144.0
36.6494,112.0
25.3032,81.0
105.4356,260.0
31.0946,85.0
34.0779,115.0
88.4208,188.0
77.1712,200.0
40.2328,97.0
9.0506,574.0
18.8855,78.0
95.8594,260.0
146.054,397.0
31.006999999999998,86.0
148.6034,312.0
158.61759999999998,386.0
102.553,205.0
24.0023,79.0
32.268600000000006,108.0
146.93,351.0
32.7287,142.0
224.82,420.0
98.3302,285.0
131.641,295.0
26.126800000000003,76.0
124.0976,268.0
134.0594,279.0
38.9974,109.0
35.6768,117.0
15.3414,71.0
37.7358,106.0
150.2244,296.0
15.428999999999998,81.0
239.933,465.0
153.1332,355.0
112.48859999999999,264.0
41.9062,219.0
38.9974,115.0
101.2914,300.0
184.999,335.0
109.14179999999999,268.0
34.6256,80.0
20.6334,81.0
92.565,216.0
19.4725,83.0
315.58799999999997,850.0
240.678,480.0
194.242,400.0
19.9981,67.0
187.627,481.0
99.2062,253.0
29.6971,109.0
74.6742,212.0
26.538600000000002,76.0
38.9974,120.0
151.793,295.0
29.2722,107.0
56.613099999999996,225.0
2.7336,71.0
18.2502,73.0
69.7064,171.0
90.4536,245.0
172.64499999999998,390.0
222.454,440.0
29.7716,99.0
31.020100000000003,83.0
154.02800000000002,323.0
38.1476,111.0
65.5884,142.0
121.4508,233.0
43.9914,133.0
30.0434,101.0
241.554,490.0
91.689,242.0
194.242,370.0
70.5562,179.0
97.4804,281.0
108.3182,246.0
92.1532,225.0
33.1798,119.0
31.120800000000003,85.0
96.68299999999999,241.0
39.3699,109.0
156.042,354.0
115.4236,308.0
21.395599999999998,71.0
58.0974,190.0
11.1096,43.0
151.048,396.0
92.6698,184.0
187.627,458.0
40.2328,132.0
38.5594,112.0
19.1614,80.0
54.3126,160.0
29.833,88.0
121.6268,275.0
29.3598,106.0
85.4858,220.0
14.9296,67.0
129.0654,274.0
53.489000000000004,150.0
37.324,104.0
60.980000000000004,171.0
132.386,314.0
126.1566,301.0
20.6203,108.0
36.250699999999995,102.0
33.6047,92.0
28.1244,112.0
24.142300000000002,82.0
205.851,425.0
6.5405,161.0
82.1914,183.0
134.05200000000002,3690.0
132.7978,319.0
56.424,161.0
88.7278,245.0
30.1089,88.0
16.2526,72.0
39.4092,111.0
3.233,767.0
161.5264,345.0
26.8718,78.0
195.118,580.0
57.2214,160.0
41.0564,141.0
31.594,92.0
53.927,157.0
116.6066,314.0
21.4832,71.0
273.139,706.0
20.221600000000002,92.0
27.8002,80.0
55.907399999999996,340.0
41.468199999999996,140.0
44.815,121.0
100.4416,227.0
189.248,420.0
53.9008,162.0
196.73899999999998,296.0
79.2826,219.0
42.318,109.0
39.821,135.0
22.0833,71.0
42.7036,136.0
233.31799999999998,540.0
33.7668,92.0
42.7298,116.0
17.8253,82.0
97.0686,215.0
140.28879999999998,308.0
56.424,146.0
62.6534,168.0
36.412800000000004,131.0
158.977,328.0
66.719,207.0
58.5092,192.0
1033.3319999999999,7830.0
32.592800000000004,101.0
180.136,376.0
33.5171,108.0
30.2579,92.0
65.9478,185.0
36.899100000000004,130.0
151.5384,416.0
189.248,400.0
32.680400000000006,97.0
231.566,440.0
42.7036,130.0
62.6272,182.0
223.32999999999998,470.0
32.6673,103.0
192.62099999999998,400.0
43.1416,141.0
18.000500000000002,75.0
20.2347,77.0
34.4152,118.0
12.4326,60.0
75.524,222.0
222.454,480.0
83.78620000000001,226.0
41.9062,158.0
6.378399999999999,1240.0
76.7594,187.0
24.952799999999996,78.0
30.1834,120.0
120.56,310.0
39.821,136.0
67.2094,200.0
25.7019,98.0
218.336,540.0
26.9504,101.0
150.917,365.0
194.242,460.0
13.668,51.0
122.06479999999999,260.0
88.009,450.0
12.8313,36.0
72.6152,205.0
282.513,561.0
73.465,205.0
34.9277,121.0
37.6351,140.0
41.468199999999996,139.0
95.4214,240.0
103.7622,225.0
75.9096,240.0
152.66899999999998,375.0
41.879999999999995,134.0
68.033,183.0
40.031400000000005,130.0
137.7656,360.0
35.6768,110.0
67.6212,200.0
77.1712,215.0
17.8253,87.0
146.93,340.0
61.8036,180.0
25.728099999999998,93.0
117.0446,295.0
73.8244,225.0
73.4388,220.0
6.8033,29.0
59.613600000000005,197.0
46.873999999999995,119.0
128.65359999999998,265.0
43.1416,144.0
224.95099999999996,500.0
66.38579999999999,185.0
155.166,376.0
38.8926,165.0
81.7796,220.0
29.035600000000002,115.0
238.181,410.0
36.5004,120.0
28.519000000000002,89.0
33.1184,89.0
43.5272,120.0
12.9451,38.0
82.93639999999999,230.0
74.2624,210.0
109.606,255.0
71.7654,194.0
111.25319999999999,245.0
42.318,138.0
74.2624,200.0
89.2444,240.0
83.8124,250.0
80.9298,255.0
94.2122,215.0
59.3066,190.0
80.9298,210.0
127.47059999999999,285.0
124.15,295.0
28.6369,112.0
205.851,510.0
14.241900000000001,58.0
36.1148,127.0
29.8592,108.0
81.2892,210.0
33.753699999999995,120.0
26.5517,83.0
219.80719999999997,432.0
91.7152,225.0
22.8062,98.0
43.1416,131.0
66.4382,180.0
74.2624,198.0
192.62099999999998,425.0
64.32679999999999,115.0
17.6632,93.0
172.64499999999998,420.0
36.9122,84.0
41.468199999999996,134.0
249.79,500.0
23.9188,75.0
44.37779999999999,277.0
19.533900000000003,59.0
88.3684,225.0
109.14179999999999,260.0
125.771,270.0
33.0488,92.0
10.846800000000002,36.0
97.559,265.0
29.4605,105.0
55.1624,155.0
68.471,200.0
103.7884,240.0
38.6118,88.0
104.612,250.0
71.37979999999999,200.0
25.2025,84.0
20.734099999999998,61.0
72.6152,245.0
64.7648,146.0
85.8976,275.0
15.503499999999999,83.0
78.021,195.0
70.1182,235.0
223.32999999999998,405.0
18.5482,53.0
41.0564,124.0
51.867999999999995,150.0
77.1974,215.0
98.4874,213.0
35.4885,100.0
71.3274,190.0
75.524,180.0
40.285199999999996,90.0
78.4066,200.0
110.8414,255.0
102.86,276.0
20.4713,74.0
18.000500000000002,126.0
20.3092,72.0
3.3205999999999998,18.0
8.275300000000001,25.0
95.0358,290.0
112.0506,250.0
122.8622,295.0
37.7358,120.0
125.771,290.0
97.94460000000001,250.0
12.494,36.0
30.446199999999997,109.0
54.750600000000006,155.0
110.8938,340.0
34.0034,132.0
54.3388,138.0
154.421,322.0
86.3356,195.0
85.1002,165.0
131.2292,345.0
136.99439999999998,345.0
128.7322,345.0
134.4974,345.0
241.554,500.0
58.0974,175.0
63.4508,175.0
67.2094,185.0
63.888799999999996,185.0
64.7124,185.0
96.2712,250.0
46.462199999999996,159.0
84.6622,230.0
37.7358,119.0
41.0564,120.0
96.2974,255.0
97.5328,255.0
31.532600000000002,123.0
227.44799999999998,470.0
41.468199999999996,141.0
101.2914,213.0
109.9654,250.0
39.821,126.0
33.1536,113.0
87.51859999999999,280.0
92.95060000000001,250.0
18.1495,100.0
112.5148,260.0
113.3384,260.0
160.2124,450.0
165.154,360.0
38.5856,117.0
65.098,180.0
156.97039999999998,430.0
114.907,300.0
94.931,185.0
97.94460000000001,225.0
130.7388,295.0
85.074,235.0
84.2242,235.0
82.577,235.0
124.9474,345.0
102.93860000000001,275.0
100.8796,275.0
97.94460000000001,275.0
95.8856,275.0
58.9996,870.0
86.3094,225.0
73.0532,215.0
153.54500000000002,350.0
75.9096,195.0
146.93,380.0
79.2564,215.0
76.7594,215.0
62.6272,180.0
65.1242,180.0
53.5152,184.0
37.324,97.0
80.9298,245.0
39.821,119.0
49.756600000000006,153.0
29.8854,80.0
192.49,400.0
190.86899999999997,650.0
77.1974,200.0
78.021,200.0
74.7004,200.0
75.524,200.0
75.086,185.0
85.1002,220.0
84.2766,220.0
92.5912,220.0
91.7676,220.0
12.5202,47.0
88.8064,225.0
35.6506,117.0
263.282,850.0
55.626599999999996,170.0
79.2302,193.0
83.8124,240.0
117.4564,300.0
83.0412,245.0
135.19,320.0
30.6828,106.0
97.1472,270.0
100.4416,270.0
